5.001187801361083984e+00,4.624607563018798828e+00
9.354320526123046875e+00,4.271018981933593750e+00
1.056534099578857422e+01,3.898977756500244141e+00
1.114234924316406250e+01,5.479809761047363281e+00
9.664535522460937500e+00,4.248118400573730469e+00
9.225713729858398438e+00,6.431689262390136719e+00
7.638860225677490234e+00,6.064790248870849609e+00
7.633349895477294922e+00,4.450737476348876953e+00
9.185754776000976562e+00,4.467596054077148438e+00
1.106242942810058594e+01,5.427655696868896484e+00
9.459898948669433594e+00,4.585979938507080078e+00
8.734661102294921875e+00,5.177445888519287109e+00
1.077834892272949219e+01,4.996112346649169922e+00
5.658690452575683594e+00,3.174291849136352539e+00
1.024925804138183594e+01,5.696848869323730469e+00
1.029021644592285156e+01,4.259780406951904297e+00
1.140438175201416016e+01,4.344953536987304688e+00
7.946616172790527344e+00,6.499744415283203125e+00
1.067094135284423828e+01,4.048130512237548828e+00
1.005266952514648438e+01,4.210403442382812500e+00
1.060716915130615234e+01,5.973671913146972656e+00
6.897683620452880859e+00,3.912099599838256836e+00
7.842048645019531250e+00,6.650208473205566406e+00
1.023171520233154297e+01,3.685462474822998047e+00
8.814280509948730469e+00,6.059423923492431641e+00
7.325048923492431641e+00,3.615350484848022461e+00
7.607265472412109375e+00,6.212645530700683594e+00
9.158980369567871094e+00,3.644332647323608398e+00
8.881754875183105469e+00,4.356932163238525391e+00
9.111608505249023438e+00,4.450387477874755859e+00
5.940412521362304688e+00,4.520978450775146484e+00
1.045363903045654297e+01,6.080046653747558594e+00
9.736541748046875000e+00,2.935505628585815430e+00
1.015856933593750000e+01,6.456274032592773438e+00
7.846291542053222656e+00,4.351750373840332031e+00
8.276618003845214844e+00,5.359737873077392578e+00
9.887107849121093750e+00,2.710624456405639648e+00
9.550728797912597656e+00,6.344260692596435547e+00
8.700581550598144531e+00,6.203917503356933594e+00
9.592242240905761719e+00,6.465889453887939453e+00
9.720225334167480469e+00,4.296893119812011719e+00
1.009274673461914062e+01,4.111950874328613281e+00
1.054995727539062500e+01,6.454194068908691406e+00
1.129984855651855469e+01,4.381237030029296875e+00
1.057897186279296875e+01,4.891459465026855469e+00
1.126802921295166016e+01,4.275846004486083984e+00
1.076251316070556641e+01,4.241493701934814453e+00
1.027665138244628906e+01,6.211521148681640625e+00
8.766775131225585938e+00,5.076899528503417969e+00
9.462059974670410156e+00,4.590808868408203125e+00
1.081309890747070312e+01,4.287940502166748047e+00
1.105820369720458984e+01,3.971972703933715820e+00
1.018183231353759766e+01,4.299998760223388672e+00
6.201449871063232422e+00,3.370173931121826172e+00
9.451963424682617188e+00,5.073363304138183594e+00
1.112160205841064453e+01,5.467555999755859375e+00
9.664940834045410156e+00,5.862396240234375000e+00
6.793542385101318359e+00,4.876615524291992188e+00
1.053194999694824219e+01,5.671698570251464844e+00
6.481744289398193359e+00,3.027649641036987305e+00
1.007427501678466797e+01,4.258974075317382812e+00
1.002478694915771484e+01,5.614325523376464844e+00
9.332299232482910156e+00,6.350496292114257812e+00
9.982019424438476562e+00,4.920083999633789062e+00
8.221743583679199219e+00,4.589991569519042969e+00
8.898238182067871094e+00,5.236851215362548828e+00
9.076575279235839844e+00,5.478525638580322266e+00
9.949381828308105469e+00,6.541029453277587891e+00
