	braycurtis	canberra	chebyshev	cityblock	correlation	cosine	dice	euclidean	hamming	jaccard	jensenshannon	kulczynski1	mahalanobis	matching	minkowski	rogerstanimoto	russellrao	seuclidean	sokalmichener	sokalsneath	sqeuclidean	yule
0	0.08250230994758635	0.30361886969677104	1.9176063277774844	2.7131347579315683	0.03636160214813159	0.025891072679087183	0.0	2.1223076625650057	1.0	1.0	inf	inf	1.4975071293755156	1.0	2.1223076625650057	0.0	0.0	1.4105554298178626	0.0	0.0	10.923767528537237	0.0
1	0.05702023595205941	0.33954864536456736	1.5007294203005435	2.072734728936502	1.9210851017977284e-17	0.004341015445038248	0.0	1.6463622623388956	1.0	1.0	0.06982851856445835	inf	1.773803601943656	1.0	1.6463622623388956	0.0	0.0	1.7724945800014589	0.0	0.0	3.514036670723906	0.0
2	0.1452095976607968	0.4216241643643496	2.3445525890801067	3.327966311130817	0.008988741272205853	0.030349186800141956	0.0	2.605111171393234	1.0	1.0	inf	inf	1.7251444693079472	1.0	2.605111171393234	0.0	0.0	1.7195263400740226	0.0	0.0	9.268711992392122	0.0
