,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,mean
0,,3.8119490857234473,4.687637428702914,5.146150007848153,3.7324207462085743,7.067443922506184,7.328674104773506,4.473484368929061,4.885015007218674
1,3.8119490857234473,,5.530190384307353,4.883649153195967,3.466097961908193,5.851297093060915,3.6218955824705956,4.491340225395495,4.885015007218674
2,4.687637428702914,5.530190384307353,,5.228959005133839,4.279292172276059,6.904045517719537,6.0695275636725405,6.220567769666569,4.885015007218674
3,5.146150007848153,4.883649153195967,5.228959005133839,,3.970456480981335,5.139568955367517,3.5519401420165897,3.8267874302487677,4.885015007218674
4,3.7324207462085743,3.466097961908193,4.279292172276059,3.970456480981335,,6.029918515055771,4.388681828622708,4.112625372691361,4.885015007218674
5,7.067443922506184,5.851297093060915,6.904045517719537,5.139568955367517,6.029918515055771,,5.233890573542676,3.7196776823494995,4.885015007218674
6,7.328674104773506,3.6218955824705956,6.0695275636725405,3.5519401420165897,4.388681828622708,5.233890573542676,,4.01225112774772,4.885015007218674
7,4.473484368929061,4.491340225395495,6.220567769666569,3.8267874302487677,4.112625372691361,3.7196776823494995,4.01225112774772,,4.885015007218674
8,5.178251380670263,4.522345640865995,5.560031405925544,4.535358739256024,4.282784725392,5.706548894228872,4.886694417549477,4.40810485386121,4.885015007218674
