1.558624076843261719e+01,3.792960882186889648e+00
1.317478466033935547e+01,2.200206995010375977e+00
1.510749435424804688e+01,2.726305007934570312e+00
1.507032585144042969e+01,3.760467052459716797e+00
1.521031570434570312e+01,3.557909965515136719e+00
1.472487163543701172e+01,2.602550029754638672e+00
1.549639034271240234e+01,3.931808233261108398e+00
1.442249679565429688e+01,-2.625362202525138855e-02
1.532002353668212891e+01,3.007301330566406250e+00
1.625508689880371094e+01,2.656941175460815430e+00
1.384124469757080078e+01,2.785826444625854492e+00
1.409561443328857422e+01,7.505478858947753906e-01
1.339631748199462891e+01,2.275930643081665039e+00
1.462886238098144531e+01,1.922801136970520020e+00
1.420362854003906250e+01,2.219935655593872070e+00
1.516214752197265625e+01,1.179330348968505859e+00
1.534329414367675781e+01,6.527943611145019531e-01
1.702772331237792969e+01,5.926289036870002747e-02
1.475860786437988281e+01,2.349655389785766602e+00
1.438236904144287109e+01,-4.960165545344352722e-02
1.538128280639648438e+01,4.149907112121582031e+00
1.500769138336181641e+01,3.016114473342895508e+00
1.524424171447753906e+01,4.234803199768066406e+00
1.514111995697021484e+01,2.871134281158447266e+00
1.470784664154052734e+01,1.432550668716430664e+00
1.327086830139160156e+01,2.145333528518676758e+00
1.410973167419433594e+01,2.738923072814941406e+00
1.508036708831787109e+01,1.325614213943481445e+00
1.505594635009765625e+01,2.494130849838256836e+00
1.516548538208007812e+01,1.740065336227416992e+00
1.394924259185791016e+01,1.933326840400695801e+00
1.492586231231689453e+01,3.566738605499267578e+00
1.543349266052246094e+01,4.122153759002685547e+00
1.707208824157714844e+01,4.341288283467292786e-02
1.338313388824462891e+01,2.267601966857910156e+00
1.550995349884033203e+01,3.169431686401367188e+00
1.377132606506347656e+01,1.258823394775390625e+00
1.455357742309570312e+01,2.538189172744750977e+00
1.377265357971191406e+01,2.701556682586669922e+00
1.416536045074462891e+01,7.692182064056396484e-01
1.400850772857666016e+01,2.012984037399291992e+00
1.550558757781982422e+01,4.188565731048583984e+00
1.328137588500976562e+01,2.552030324935913086e+00
1.642673492431640625e+01,1.596302151679992676e+00
1.517648124694824219e+01,3.948773622512817383e+00
1.301263046264648438e+01,2.254418134689331055e+00
1.500397396087646484e+01,3.624396085739135742e+00
1.608491706848144531e+01,3.267780303955078125e+00
1.406252002716064453e+01,2.266711950302124023e+00
1.440039253234863281e+01,2.805562019348144531e+00
1.464274787902832031e+01,3.027373313903808594e+00
1.488812255859375000e+01,3.451220035552978516e+00
1.359713268280029297e+01,1.536609768867492676e+00
1.443238639831542969e+01,4.458050131797790527e-01
1.544144630432128906e+01,4.082755088806152344e+00
1.446919250488281250e+01,2.058683395385742188e+00
1.473320674896240234e+01,3.263482093811035156e+00
1.429573631286621094e+01,2.272350788116455078e+00
1.462275886535644531e+01,2.084212779998779297e+00
1.455237102508544922e+01,-1.857271492481231689e-01
1.473280525207519531e+01,3.768999814987182617e+00
1.335695552825927734e+01,2.604133844375610352e+00
1.528638267517089844e+01,3.896326541900634766e+00
1.628303909301757812e+01,2.731082916259765625e+00
1.563877582550048828e+01,2.729754924774169922e+00
1.472341823577880859e+01,1.402121782302856445e+00
1.545818901062011719e+01,4.318080902099609375e+00
1.398320198059082031e+01,2.464848041534423828e+00
1.481075477600097656e+01,3.454812765121459961e+00
1.446921253204345703e+01,2.917378187179565430e+00
1.357576084136962891e+01,2.525130033493041992e+00
1.460346508026123047e+01,2.962001800537109375e+00
1.533926773071289062e+01,4.034374237060546875e+00
1.332577228546142578e+01,2.078243255615234375e+00
1.488925170898437500e+01,1.563889622688293457e+00
1.544863891601562500e+01,-2.082104086875915527e-01
1.462735557556152344e+01,2.464281320571899414e+00
1.546224784851074219e+01,3.771939039230346680e+00
1.449666213989257812e+01,2.637139081954956055e+00
1.399108886718750000e+01,1.373049139976501465e+00
1.464475440979003906e+01,1.244812011718750000e+00
1.549952697753906250e+01,4.283362388610839844e+00
1.702477836608886719e+01,1.226221323013305664e-01
1.595348167419433594e+01,1.395651578903198242e+00
1.326202392578125000e+01,1.848367691040039062e+00
1.386522388458251953e+01,1.072626709938049316e+00
1.366814994812011719e+01,1.366453528404235840e+00
1.340413379669189453e+01,2.573018312454223633e+00
1.570193672180175781e+01,3.127418994903564453e+00
1.577053928375244141e+01,2.851318359375000000e+00
1.322354888916015625e+01,2.214673519134521484e+00
1.452324485778808594e+01,-1.680449247360229492e-01
1.307784557342529297e+01,2.246889829635620117e+00
1.594443321228027344e+01,2.778613805770874023e+00
1.496802043914794922e+01,8.946923017501831055e-01
1.629036521911621094e+01,2.681110382080078125e+00
1.474652385711669922e+01,1.681557893753051758e+00
1.397029209136962891e+01,2.596875905990600586e+00
1.436592197418212891e+01,1.336484789848327637e+00
1.359688091278076172e+01,2.952476263046264648e+00
1.494468688964843750e+01,2.861923694610595703e+00
1.350804138183593750e+01,2.704651594161987305e+00
1.305502986907958984e+01,2.328192710876464844e+00
1.333341503143310547e+01,2.040942668914794922e+00
1.497696876525878906e+01,3.407021760940551758e+00
1.431576156616210938e+01,7.362758368253707886e-02
1.584853744506835938e+01,2.096954822540283203e+00
1.621992683410644531e+01,2.189173221588134766e+00
1.496186542510986328e+01,3.478679180145263672e+00
1.545913696289062500e+01,4.324083805084228516e+00
1.634458160400390625e+01,1.649310111999511719e+00
1.348183345794677734e+01,2.853513956069946289e+00
1.564805030822753906e+01,9.333721995353698730e-01
1.297343921661376953e+01,2.207850456237792969e+00
1.304817104339599609e+01,2.173711299896240234e+00
1.331942272186279297e+01,2.340905904769897461e+00
1.535601139068603516e+01,3.943081140518188477e+00
1.497239875793457031e+01,3.541786432266235352e+00
1.319503211975097656e+01,2.222884654998779297e+00
1.578276538848876953e+01,1.442352056503295898e+00
1.352539157867431641e+01,2.087704896926879883e+00
1.587016582489013672e+01,9.503740668296813965e-01
1.449859046936035156e+01,2.934048652648925781e+00
1.573230552673339844e+01,2.928904294967651367e+00
1.384265327453613281e+01,2.166417360305786133e+00
1.522790241241455078e+01,2.385285615921020508e+00
1.419242477416992188e+01,1.025689601898193359e+00
1.430880546569824219e+01,9.477677345275878906e-01
1.575581455230712891e+01,3.425099611282348633e+00
1.587648773193359375e+01,3.215950965881347656e+00
1.500072956085205078e+01,3.647309303283691406e+00
1.441820716857910156e+01,-1.032382100820541382e-01
1.441183376312255859e+01,6.920740604400634766e-01
1.497430133819580078e+01,3.324558258056640625e+00
1.511010169982910156e+01,3.659748554229736328e+00
1.352231121063232422e+01,1.871133923530578613e+00
1.321443271636962891e+01,2.301802158355712891e+00
1.404401683807373047e+01,2.273577451705932617e+00
1.515289497375488281e+01,3.550479173660278320e+00
1.508538055419921875e+01,6.949726939201354980e-01
1.549389362335205078e+01,4.209732532501220703e+00
1.373286342620849609e+01,3.037068128585815430e+00
1.431489562988281250e+01,1.050910115242004395e+00
1.435647964477539062e+01,2.723295211791992188e+00
1.344903278350830078e+01,1.660824894905090332e+00
1.310474109649658203e+01,2.343074798583984375e+00
1.416508674621582031e+01,2.144834756851196289e+00
1.349958515167236328e+01,1.886171102523803711e+00
1.577184391021728516e+01,3.148176431655883789e+00
1.474080276489257812e+01,3.088911771774291992e+00
1.479442405700683594e+01,3.087644815444946289e+00
1.631981849670410156e+01,2.342994689941406250e+00
1.331720829010009766e+01,2.281728029251098633e+00
1.585680484771728516e+01,3.517257690429687500e+00
1.420016384124755859e+01,1.139875769615173340e+00
1.415447902679443359e+01,2.481842994689941406e+00
1.535482311248779297e+01,7.247644066810607910e-01
1.314936828613281250e+01,2.372867107391357422e+00
1.483874607086181641e+01,2.667971134185791016e+00
1.362525749206542969e+01,2.089631795883178711e+00
1.444148826599121094e+01,4.631792306900024414e-01
1.521004486083984375e+01,5.610706210136413574e-01
1.538236141204833984e+01,1.366310596466064453e+00
1.571347904205322266e+01,1.015434637665748596e-01
1.356175041198730469e+01,2.280249595642089844e+00
1.351136493682861328e+01,2.571928739547729492e+00
1.639289855957031250e+01,1.041232943534851074e+00
1.524066162109375000e+01,1.986731529235839844e+00
1.449620056152343750e+01,2.917611598968505859e+00
1.403748226165771484e+01,2.244356632232666016e+00
1.465907382965087891e+01,1.415952324867248535e+00
1.546650028228759766e+01,1.924708724021911621e+00
1.432314491271972656e+01,1.004935979843139648e+00
1.502595806121826172e+01,2.659832000732421875e+00
1.436763000488281250e+01,1.399969458580017090e+00
1.679497909545898438e+01,9.826399385929107666e-02
1.568979167938232422e+01,3.241230487823486328e+00
1.513340187072753906e+01,1.714899897575378418e+00
1.600408744812011719e+01,4.211281239986419678e-01
1.333062458038330078e+01,2.007793664932250977e+00
1.411918354034423828e+01,2.745607376098632812e+00
1.519166469573974609e+01,4.154202461242675781e+00
1.547189807891845703e+01,1.610690236091613770e+00
1.611077117919921875e+01,1.850751161575317383e+00
1.511615562438964844e+01,3.554687976837158203e+00
1.601259040832519531e+01,3.164841413497924805e+00
1.343568706512451172e+01,2.199112415313720703e+00
1.356851863861083984e+01,2.956259250640869141e+00
1.473758888244628906e+01,3.008494138717651367e+00
1.527910995483398438e+01,2.825728416442871094e+00
1.587861728668212891e+01,3.301782608032226562e+00
1.537873649597167969e+01,3.935550689697265625e+00
1.554479789733886719e+01,4.619438648223876953e-01
1.445275115966796875e+01,2.797017812728881836e+00
1.592297363281250000e+01,1.824665784835815430e+00
1.405093955993652344e+01,1.838896512985229492e+00
1.614555358886718750e+01,2.977136850357055664e+00
1.484998703002929688e+01,2.999809265136718750e+00
1.402507972717285156e+01,1.958318829536437988e+00
1.340766525268554688e+01,2.361273288726806641e+00
1.503048992156982422e+01,6.762171983718872070e-01
1.429257392883300781e+01,-1.861504651606082916e-02
1.624901008605957031e+01,1.813475638628005981e-01
1.357487869262695312e+01,2.727888584136962891e+00
1.606432723999023438e+01,1.730342626571655273e+00
1.538135051727294922e+01,3.507272481918334961e+00
1.409159755706787109e+01,2.559794187545776367e+00
1.371652507781982422e+01,2.420330047607421875e+00
1.545761013031005859e+01,2.975281953811645508e+00
1.338291740417480469e+01,2.157151460647583008e+00
1.398935890197753906e+01,1.460896015167236328e+00
1.405898761749267578e+01,1.744968771934509277e+00
1.510125827789306641e+01,2.585352897644042969e+00
1.583670139312744141e+01,3.339835643768310547e+00
1.401616096496582031e+01,1.423463344573974609e+00
1.358909320831298828e+01,2.878276586532592773e+00
1.492993354797363281e+01,3.211193561553955078e+00
1.623732566833496094e+01,2.928076267242431641e+00
1.502408409118652344e+01,3.596925258636474609e+00
1.444179248809814453e+01,1.223767757415771484e+00
1.529284572601318359e+01,3.712256908416748047e+00
1.366282558441162109e+01,1.467189550399780273e+00
1.589971351623535156e+01,1.487877011299133301e+00
1.485946273803710938e+01,3.296779870986938477e+00
1.465838623046875000e+01,3.154069900512695312e+00
1.349797534942626953e+01,2.822865724563598633e+00
1.557418727874755859e+01,2.863602161407470703e+00
1.547969818115234375e+01,3.643060684204101562e+00
1.644931793212890625e+01,1.289293169975280762e+00
1.350401687622070312e+01,2.814619064331054688e+00
1.487189388275146484e+01,9.694423675537109375e-01
1.482294559478759766e+01,3.074319124221801758e+00
1.525075626373291016e+01,4.211723804473876953e+00
1.555944728851318359e+01,2.585614204406738281e+00
1.549766921997070312e+01,4.266736984252929688e+00
1.460420227050781250e+01,1.735578298568725586e+00
1.704278755187988281e+01,6.661754846572875977e-02
1.548002243041992188e+01,2.275541067123413086e+00
1.563395690917968750e+01,1.637589931488037109e+00
1.599508857727050781e+01,8.634189963340759277e-01
1.461089801788330078e+01,2.412615537643432617e+00
1.480652332305908203e+01,1.295777201652526855e+00
1.399051284790039062e+01,1.528198242187500000e+00
1.309579753875732422e+01,2.424149513244628906e+00
1.544592857360839844e+01,4.231990337371826172e+00
1.436308670043945312e+01,1.623199433088302612e-01
1.314795303344726562e+01,2.454782247543334961e+00
1.517025375366210938e+01,1.645531773567199707e+00
1.545137310028076172e+01,3.605250597000122070e+00
1.369252014160156250e+01,2.961353063583374023e+00
1.456614494323730469e+01,2.601235628128051758e+00
1.551885318756103516e+01,2.743235826492309570e+00
1.542868709564208984e+01,3.132108926773071289e+00
1.388637065887451172e+01,2.371070861816406250e+00
1.469440174102783203e+01,-1.504471004009246826e-01
1.368755817413330078e+01,1.860894203186035156e+00
1.453822898864746094e+01,-1.771396845579147339e-01
1.473999500274658203e+01,2.315133333206176758e+00
1.579664611816406250e+01,9.415152072906494141e-01
1.426510143280029297e+01,2.340314388275146484e+00
1.306422328948974609e+01,2.377435207366943359e+00
1.473544216156005859e+01,2.726628780364990234e+00
1.585441970825195312e+01,2.277752637863159180e+00
1.483669281005859375e+01,3.153972625732421875e+00
1.429413604736328125e+01,2.616242408752441406e+00
-1.003555178642272949e+00,8.356788635253906250e+00
1.472127723693847656e+01,1.490434288978576660e+00
1.635111236572265625e+01,1.378966450691223145e+00
1.508524894714355469e+01,3.170883893966674805e+00
1.573392963409423828e+01,3.768299341201782227e+00
1.544485378265380859e+01,3.137835264205932617e+00
1.528030014038085938e+01,4.110663890838623047e+00
1.519125175476074219e+01,4.166439056396484375e+00
1.497849178314208984e+01,3.442471265792846680e+00
1.426189327239990234e+01,2.210937500000000000e+00
1.458718872070312500e+01,1.618366122245788574e+00
1.691804313659667969e+01,1.626585572957992554e-01
1.517503643035888672e+01,2.841876268386840820e+00
1.485120296478271484e+01,2.417871475219726562e+00
1.376163291931152344e+01,1.664840221405029297e+00
1.634643363952636719e+01,1.264278411865234375e+00
1.498006820678710938e+01,5.577145218849182129e-01
1.419497299194335938e+01,1.599134206771850586e-01
1.468485164642333984e+01,2.560035228729248047e+00
1.608717155456542969e+01,2.881818771362304688e+00
1.535895729064941406e+01,3.549245357513427734e+00
1.550437927246093750e+01,4.290658473968505859e+00
1.364923000335693359e+01,1.693816065788269043e+00
