,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,mean
0,,3.228725431750539,1.6249253200247293,5.814812141573457,2.1609682093880207,7.710877537626584,4.922937455479169,5.327886511727487,3.3739244526257695
1,3.228725431750539,,2.4219708566515648,2.4942365796855457,1.3901924968487869,4.7216485027643875,1.8468081305827393,2.1376459949060096,3.3739244526257695
2,1.6249253200247293,2.4219708566515648,,5.194581354627226,1.7004888265633251,6.938513776976951,3.9538329846091296,4.481431779257119,3.3739244526257695
3,5.814812141573457,2.4942365796855457,5.194581354627226,,3.6791941225919262,1.903564607981586,1.712638382659731,0.9848769647441401,3.3739244526257695
4,2.1609682093880207,1.3901924968487869,1.7004888265633251,3.6791941225919262,,5.563832279463576,2.8825827417980006,2.470099351868444,3.3739244526257695
5,7.710877537626584,4.7216485027643875,6.938513776976951,1.903564607981586,5.563832279463576,,3.3756304117524567,2.6071590500428012,3.3739244526257695
6,4.922937455479169,1.8468081305827393,3.9538329846091296,1.712638382659731,2.8825827417980006,3.3756304117524567,,1.2178228695761169,3.3739244526257695
7,5.327886511727487,2.1376459949060096,4.481431779257119,0.9848769647441401,2.470099351868444,2.6071590500428012,1.2178228695761169,,3.3739244526257695
8,4.398733229652855,2.6058897133127963,3.759392128387149,3.1119863076948016,2.83533686121744,4.688746595229763,2.8446075680653347,2.7467032174460173,3.3739244526257695
