,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,mean
0,,4.435380526438869,5.967149290195006,7.548963084519985,5.395291738977295,7.149610112745297,8.406208857166622,4.527552667640321,5.701288879996789
1,4.435380526438869,,4.665169308030586,5.959159265444455,5.324101238650676,6.382896504628686,6.046744797505601,3.8053316777298645,5.701288879996789
2,5.967149290195006,4.665169308030586,,7.191843515158242,9.813076043087861,6.245221927737409,8.44317020665662,5.865525792400787,5.701288879996789
3,7.548963084519985,5.959159265444455,7.191843515158242,,6.293735579048797,4.1870289368973745,3.592156258840006,3.437386985457815,5.701288879996789
4,5.395291738977295,5.324101238650676,9.813076043087861,6.293735579048797,,6.001107385369389,7.150279737447086,5.813742407957766,5.701288879996789
5,7.149610112745297,6.382896504628686,6.245221927737409,4.1870289368973745,6.001107385369389,,3.2139223168400135,3.3792595238672494,5.701288879996789
6,8.406208857166622,6.046744797505601,8.44317020665662,3.592156258840006,7.150279737447086,3.2139223168400135,,3.39507295347044,5.701288879996789
7,4.527552667640321,3.8053316777298645,5.865525792400787,3.437386985457815,5.813742407957766,3.3792595238672494,3.39507295347044,,5.701288879996789
8,6.204308039669057,5.231254759775534,6.884450869038072,5.458610517909526,6.541619161505553,5.222720958297917,5.749650732560911,4.317696001217749,5.701288879996789
