,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,mean
0,,3.647006195581424,5.891909614210833,2.6255673505680908,3.347589752474187,5.7956437854521745,2.6558039910525975,5.929978631079383,4.343052997471185
1,3.647006195581424,,4.392283811362315,3.4292963080293477,1.5381590026468637,4.016179461309785,3.4860990590452556,4.154395066088629,4.343052997471185
2,5.891909614210833,4.392283811362315,,6.452255682208311,5.752778930863261,6.961214219289332,6.2871656821565995,6.740149427541344,4.343052997471185
3,2.6255673505680908,3.4292963080293477,6.452255682208311,,3.167594721760718,3.3742399247211434,2.166238531283635,3.809932153066841,4.343052997471185
4,3.347589752474187,1.5381590026468637,5.752778930863261,3.167594721760718,,5.337387322510303,3.102814789379048,5.1457713416901,4.343052997471185
5,5.7956437854521745,4.016179461309785,6.961214219289332,3.3742399247211434,5.337387322510303,,5.48505435228245,1.5774815920715972,4.343052997471185
6,2.6558039910525975,3.4860990590452556,6.2871656821565995,2.166238531283635,3.102814789379048,5.48505435228245,,5.335493229467615,4.343052997471185
7,5.929978631079383,4.154395066088629,6.740149427541344,3.809932153066841,5.1457713416901,1.5774815920715972,5.335493229467615,,4.343052997471185
8,4.2704999029169555,3.523345557723374,6.068251052518856,3.5750178102340127,3.9131565516177824,4.649600093948112,4.074095662095314,4.670457348715074,4.343052997471185
