,Slide 1,Slide 2,Slide 3,Slide 4,Slide 5,Slide 6,Slide 7,Slide 8,mean
0,,3.689604396307378,3.1189550321333632,5.841094172853995,3.6821778150975937,6.661767175927789,5.469029194044166,5.000726585272287,4.667518641739611
1,3.689604396307378,,4.334764307366362,4.903625509076852,3.770946298458663,5.993297387350277,3.87589069781884,5.234639886788766,4.667518641739611
2,3.1189550321333632,4.334764307366362,,5.198746351117682,3.992677465296131,6.915485874444766,4.95302399859066,5.3754335364162,4.667518641739611
3,5.841094172853995,4.903625509076852,5.198746351117682,,4.564357869116787,3.5387170380603603,3.6136306178627486,3.34854893859426,4.667518641739611
4,3.6821778150975937,3.770946298458663,3.992677465296131,4.564357869116787,,6.756903090772122,3.5297444187209748,5.144494563887559,4.667518641739611
5,6.661767175927789,5.993297387350277,6.915485874444766,3.5387170380603603,6.756903090772122,,5.726669600057642,3.451906318216003,4.667518641739611
6,5.469029194044166,3.87589069781884,4.95302399859066,3.6136306178627486,3.5297444187209748,5.726669600057642,,3.0036638290589,4.667518641739611
7,5.000726585272287,5.234639886788766,5.3754335364162,3.34854893859426,5.144494563887559,3.451906318216003,3.0036638290589,,4.667518641739611
8,4.780479195948082,4.543252640452448,4.841298080766451,4.429817213811812,4.491614503049975,5.5778209264041365,4.3102360508791335,4.365630522604854,4.667518641739611
