	braycurtis	canberra	chebyshev	cityblock	correlation	cosine	dice	euclidean	hamming	jaccard	jensenshannon	kulczynski1	mahalanobis	matching	minkowski	rogerstanimoto	russellrao	seuclidean	sokalmichener	sokalsneath	sqeuclidean	yule
0	0.13665359592647344	0.7586259301874627	1.9928653378437968	2.8975422209770123	1.540929240460213e-17	0.03135099275490713	0.0	2.246376452960534	1.0	1.0	inf	inf	1.7158042435175915	1.0	2.246376452960534	0.0	0.0	1.673693667286856	0.0	0.0	7.512645562707258	0.0
1	0.08639344570470477	0.2549899187507167	1.5758333973934928	2.1771532881493663	6.781905354045074e-18	0.01551449140166031	0.0	1.7328189128360134	1.0	1.0	0.06919483747203896	inf	1.7542244160371299	1.0	1.7328189128360134	0.0	0.0	1.743461363474349	0.0	0.0	4.1289794638597215	0.0
2	0.0961947085819101	0.4642549646045501	1.5783794313290866	2.281521388748245	1.5092995936527518e-17	0.01145019280991476	0.0	1.7703053206736248	1.0	1.0	inf	inf	1.7323998685323845	1.0	1.7703053206736248	0.0	0.0	1.7295930102831047	0.0	0.0	4.191849150196919	0.0
3	0.1330874886295801	0.29539403840103157	2.5770713262695217	3.7005258507232894	0.8934707903780069	0.04647269290046072	0.0	2.8745825739043465	1.0	1.0	0.09690027053147457	inf	1.7935312764394367	1.0	2.8745825739043465	0.0	0.0	1.7452128559223694	0.0	0.0	11.219931594273598	0.0
4	0.13396390849979653	0.42860987137202317	2.275156609946862	3.2119570206724424	0.20687984496124032	0.04035082872313241	0.0	2.5152779352506753	1.0	1.0	inf	inf	1.7399411716384459	1.0	2.5152779352506753	0.0	0.0	1.6703151373026028	0.0	0.0	9.65772029953389	0.0
5	0.07513626928118666	0.15386157202640602	1.5374310347844464	2.193674885002823	0.8351807728167409	0.013806486391809309	0.0	1.7140977489755587	1.0	1.0	0.04779853160112061	inf	1.7628142872081978	1.0	1.7140977489755587	0.0	0.0	1.7391448025940681	0.0	0.0	3.8982316773695915	0.0
6	0.11177086253323992	0.2565578091161164	2.2375072086826235	3.1794465438572006	0.2729789856116259	0.026320337296257657	0.0	2.48791949452288	1.0	1.0	inf	inf	1.7481590679901404	1.0	2.48791949452288	0.0	0.0	1.7309094260920619	0.0	0.0	8.347134881183917	0.0
7	0.08702148826591234	0.17963031904646679	1.703320217911078	2.424533396351094	0.23020408163265307	0.014746840089351305	0.0	1.8961940993676043	1.0	1.0	0.053214107118725706	inf	1.7745222959058882	1.0	1.8961940993676043	0.0	0.0	1.7592240442386589	0.0	0.0	4.661520321772283	0.0
